IDCNTRY,IDPOP,IDGRADER,IDGRADE,IDSCHOOL,IDCLASS,IDSTUD,ITSEX,ITADMINI,ITLANG_SA,ITLANG_SQ,IDBOOK,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,HOUWGT,TOTWGT,SENWGT,JKREP,JKZONE,ASRREA01,ASRREA02,ASRREA03,ASRREA04,ASRREA05,idbid
9134,1,2,4,5569,556901,55690118,2,2,1,1,17,1,1,2,4,4,4,0.591229,8.860686,0.097886,1,36,618.95343,605.98376,629.68018,662.73293,578.96038,RR5
9134,1,2,4,5569,556901,55690119,1,2,1,1,39,1,1,2,4,4,4,0.591229,8.860686,0.097886,1,36,552.92114,565.60364,575.04629,595.33447,550.27002,RR5
9134,1,2,4,5569,556901,55690120,2,2,1,1,18,1,1,3,4,4,4,0.591229,8.860686,0.097886,1,36,554.6378,524.82919,498.8209,494.27784,596.75522,RR5
9134,1,2,4,5569,556901,55690121,1,2,1,1,10,1,1,3,4,4,4,0.591229,8.860686,0.097886,1,36,597.16592,696.53646,606.27658,609.25656,658.04747,RR5
9134,1,2,4,5569,556901,55690122,2,2,1,1,27,1,1,2,4,4,4,0.591229,8.860686,0.097886,1,36,561.30045,504.43628,548.1033,479.45845,508.46825,RR5
9134,1,2,4,5569,556903,55690301,2,3,1,1,11,2,3,1,1,3,3,0.660786,9.903119,0.109402,1,36,516.47771,497.44448,512.35035,510.98257,510.40803,RR5
9134,1,2,4,5569,556903,55690303,2,3,1,1,5,2,3,1,1,3,3,0.660786,9.903119,0.109402,1,36,436.71483,385.36746,407.50333,394.74787,477.93969,RR5
9134,1,2,4,5569,556903,55690304,2,3,1,1,28,2,1,1,3,2,4,0.660786,9.903119,0.109402,1,36,510.25057,581.62185,511.79329,570.79398,571.48521,RR5
9134,1,2,4,5569,556903,55690305,2,3,1,1,6,9,9,9,9,9,9,0.660786,9.903119,0.109402,1,36,421.10719,391.10857,366.68861,403.09653,383.12846,RR5
9134,1,2,4,5569,556903,55690306,2,3,1,1,12,1,1,2,3,4,4,0.660786,9.903119,0.109402,1,36,576.92188,560.77922,547.94936,589.62015,649.65481,RR5
9134,1,2,4,5569,556903,55690307,2,3,1,1,40,1,2,1,2,3,1,0.660786,9.903119,0.109402,1,36,540.25077,521.8428,520.47534,503.40315,547.78508,RR5
9134,1,2,4,5569,556903,55690308,2,3,1,1,7,1,1,4,4,4,4,0.660786,9.903119,0.109402,1,36,518.69244,480.32844,484.97116,474.71345,496.90333,RR5
9134,1,2,4,5569,556903,55690310,1,3,1,1,29,1,1,2,3,4,4,0.660786,9.903119,0.109402,1,36,496.94412,484.51277,467.88256,442.73849,465.88488,RR5
9134,1,2,4,5569,556903,55690311,1,3,1,1,8,1,1,2,4,4,4,0.660786,9.903119,0.109402,1,36,541.66339,545.88248,549.90593,535.11241,541.74452,RR5
9134,1,2,4,5569,556903,55690312,1,3,1,1,14,2,3,1,2,3,3,0.660786,9.903119,0.109402,1,36,418.87886,419.83089,439.85965,394.62214,377.40149,RR5
9134,1,2,4,5569,556903,55690313,1,3,1,1,30,1,1,2,4,3,2,0.660786,9.903119,0.109402,1,36,542.52475,569.84376,552.54072,614.51597,599.59486,RR5
9134,1,2,4,5569,556903,55690314,2,3,1,1,15,1,1,4,4,4,4,0.660786,9.903119,0.109402,1,36,559.92591,587.50303,589.44341,580.93256,542.77491,RR5
9134,1,2,4,5569,556903,55690315,2,3,1,1,9,1,1,4,4,4,4,0.660786,9.903119,0.109402,1,36,535.50779,489.94301,500.76315,506.24337,533.42285,RR5
9134,1,2,4,5569,556903,55690317,2,3,1,1,1,1,1,4,4,4,4,0.660786,9.903119,0.109402,1,36,633.2775,576.93607,621.55842,661.37217,605.3031,RR5
9134,1,2,4,5569,556903,55690319,2,3,1,1,31,1,2,2,2,4,4,0.660786,9.903119,0.109402,1,36,509.70807,527.74184,472.47412,519.07387,573.54588,RR5
9134,1,2,4,5569,556903,55690321,2,3,1,1,2,1,1,4,4,3,4,0.660786,9.903119,0.109402,1,36,482.09941,464.82325,486.54933,485.23136,483.71658,RR5
9134,1,2,4,5569,556903,55690322,1,3,1,1,17,1,1,2,4,4,4,0.660786,9.903119,0.109402,1,36,602.75353,547.29068,605.52149,578.77205,576.88715,RR5
9134,1,2,4,5576,557602,55760201,2,3,1,1,17,1,1,4,4,4,4,0.942122,14.119466,0.15598,1,78,653.86114,667.32274,623.93062,630.84636,615.65952,RR5
9134,1,2,4,5576,557602,55760202,1,3,1,1,20,1,1,1,3,3,3,0.942122,14.119466,0.15598,1,78,549.11002,551.37267,539.19154,529.62972,561.6701,RR5
9134,1,2,4,5576,557602,55760203,1,3,1,1,9,2,3,2,1,2,1,0.942122,14.119466,0.15598,1,78,397.04862,491.4071,393.28235,373.14291,406.13011,RR5
9134,1,2,4,5576,557602,55760205,2,3,1,1,76,1,1,1,2,4,4,0.942122,14.119466,0.15598,1,78,586.01002,590.4382,608.66149,559.57367,562.92973,RR5
9134,1,2,4,5576,557602,55760206,1,3,1,1,2,1,1,2,3,3,4,0.942122,14.119466,0.15598,1,78,562.60981,561.37276,603.2993,624.32151,601.58414,RR5
9134,1,2,4,5576,557602,55760207,2,3,1,1,3,1,1,2,4,4,4,0.942122,14.119466,0.15598,1,78,512.02335,499.68345,568.68276,534.54134,528.07417,RR5
9134,1,2,4,5576,557602,55760208,1,3,1,1,21,2,2,1,4,4,4,0.942122,14.119466,0.15598,1,78,432.68812,475.76214,454.30852,477.58246,466.52665,RR5
9134,1,2,4,5576,557602,55760209,2,3,1,1,18,1,1,3,4,4,4,0.942122,14.119466,0.15598,1,78,562.31614,623.00902,562.67464,597.79323,604.12234,RR5
9134,1,2,4,5576,557602,55760210,2,3,1,1,4,1,1,3,4,4,4,0.942122,14.119466,0.15598,1,78,678.44176,675.32505,626.90174,636.05186,606.794,RR5
9134,1,2,4,5576,557602,55760211,2,3,1,1,22,2,1,3,4,4,4,0.942122,14.119466,0.15598,1,78,577.99319,566.10104,549.01435,571.50706,528.89009,RR5
9134,1,2,4,5576,557602,55760212,2,3,1,1,10,1,1,3,4,1,4,0.942122,14.119466,0.15598,1,78,474.86978,499.83235,472.63835,502.95974,543.22509,RR5
9134,1,2,4,5576,557602,55760215,2,3,1,1,11,1,1,3,4,4,4,0.942122,14.119466,0.15598,1,78,584.9761,521.10016,598.80458,603.28447,559.14182,RR5
9134,1,2,4,5576,557602,55760216,2,3,1,1,12,1,2,3,1,4,2,0.942122,14.119466,0.15598,1,78,629.38277,610.95718,583.08341,565.2297,595.73789,RR5
9134,1,2,4,5576,557602,55760217,1,3,1,1,23,2,2,9,4,4,4,0.942122,14.119466,0.15598,1,78,580.38573,554.63919,558.07975,592.92617,573.42741,RR5
9134,1,2,4,5576,557602,55760218,1,3,1,1,6,1,1,3,4,4,4,0.942122,14.119466,0.15598,1,78,600.81131,605.3321,572.49765,579.99528,600.26031,RR5
9134,1,2,4,5576,557602,55760219,1,3,1,1,13,2,2,3,4,4,3,0.942122,14.119466,0.15598,1,78,588.2844,573.55027,591.24412,574.91388,563.45131,RR5
9134,1,2,4,5576,557602,55760220,2,3,1,1,24,3,2,2,2,2,3,0.942122,14.119466,0.15598,1,78,524.74106,512.22113,485.51349,514.97644,521.63253,RR5
9134,1,2,4,5576,557602,55760221,2,3,1,1,7,2,2,2,3,4,4,0.942122,14.119466,0.15598,1,78,525.17506,498.36735,489.80191,521.13356,473.70584,RR5
9134,1,2,4,5576,557602,55760222,2,3,1,1,14,1,1,3,4,4,4,0.942122,14.119466,0.15598,1,78,548.36261,607.28394,548.11178,571.30341,573.48138,RR5
9134,1,2,4,5576,557604,55760401,2,3,1,1,78,4,2,2,1,1,1,0.986985,14.791822,0.163408,1,78,375.08823,363.97449,382.43773,391.21003,482.15358,RR5
9134,1,2,4,5576,557604,55760402,2,3,1,1,8,4,3,1,2,1,2,0.986985,14.791822,0.163408,1,78,570.40279,561.5109,605.28079,586.34781,586.96036,RR5
9134,1,2,4,5576,557604,55760403,2,3,1,1,9,2,1,2,4,3,4,0.986985,14.791822,0.163408,1,78,485.17681,495.65451,499.7726,472.48896,441.40387,RR5
9134,1,2,4,5576,557604,55760404,2,3,1,1,25,1,1,2,4,4,4,0.986985,14.791822,0.163408,1,78,562.79538,597.7358,606.90365,512.74921,564.80926,RR5
9134,1,2,4,5576,557604,55760405,1,3,1,1,15,2,4,1,9,2,2,0.986985,14.791822,0.163408,1,78,494.77673,524.06778,466.3635,493.85335,488.29105,RR5
9134,1,2,4,5576,557604,55760406,2,3,1,1,1,2,1,2,3,4,4,0.986985,14.791822,0.163408,1,78,537.03425,549.2764,539.49731,527.8167,539.95309,RR5
9134,1,2,4,5576,557604,55760407,1,3,1,1,26,2,2,2,2,2,3,0.986985,14.791822,0.163408,1,78,488.85877,541.39438,485.9045,471.89571,484.90381,RR5
9134,1,2,4,5576,557604,55760408,1,3,1,1,16,2,1,2,4,4,4,0.986985,14.791822,0.163408,1,78,534.35377,566.1127,586.24026,526.06868,513.41596,RR5
9134,1,2,4,5576,557604,55760409,1,3,1,1,17,1,2,2,4,4,4,0.986985,14.791822,0.163408,1,78,635.80484,609.83521,603.42187,593.33662,575.60119,RR5
9134,1,2,4,5576,557604,55760410,2,3,1,1,79,2,2,2,2,3,2,0.986985,14.791822,0.163408,1,78,427.47628,369.77727,439.61088,427.12474,366.84862,RR5
9134,1,2,4,5576,557604,55760412,2,3,1,1,18,2,2,1,3,4,2,0.986985,14.791822,0.163408,1,78,501.47897,545.11631,515.92423,500.0302,554.97744,RR5
9134,1,2,4,5576,557604,55760413,1,3,1,1,27,1,2,1,3,3,4,0.986985,14.791822,0.163408,1,78,541.02015,497.55544,503.45675,524.3524,522.59082,RR5
9134,1,2,4,5576,557604,55760414,1,3,1,1,3,2,1,2,4,4,4,0.986985,14.791822,0.163408,1,78,581.73045,542.93352,536.75821,525.31583,569.15712,RR5
9134,1,2,4,5576,557604,55760415,2,3,1,1,10,1,1,2,4,4,4,0.986985,14.791822,0.163408,1,78,559.70276,492.28098,577.71366,546.60483,598.69539,RR5
9134,1,2,4,5576,557604,55760416,1,3,1,1,28,1,3,2,2,4,2,0.986985,14.791822,0.163408,1,78,531.75037,541.16495,522.488,540.29187,513.63001,RR5
9134,1,2,4,5576,557604,55760417,2,3,1,1,4,2,2,2,3,4,3,0.986985,14.791822,0.163408,1,78,538.34099,498.12819,529.63869,534.38397,482.96424,RR5
9134,1,2,4,5576,557604,55760418,1,3,1,1,5,1,2,2,2,2,2,0.986985,14.791822,0.163408,1,78,548.4555,522.37894,557.7416,531.69542,561.67273,RR5
9134,1,2,4,5576,557604,55760419,2,3,1,1,80,1,1,1,1,1,1,0.986985,14.791822,0.163408,1,78,501.48038,474.52789,489.33281,491.88571,447.68239,RR5
9134,1,2,4,5576,557604,55760420,1,3,1,1,11,2,2,3,2,3,3,0.986985,14.791822,0.163408,1,78,574.24141,535.98554,536.81279,521.28239,541.52631,RR5
9134,1,2,4,5576,557604,55760421,2,3,1,1,12,1,1,4,4,4,4,0.986985,14.791822,0.163408,1,78,537.91887,612.39287,554.83968,569.60055,580.98672,RR5
9134,1,2,4,5576,557604,55760422,1,3,1,1,29,2,2,2,3,4,4,0.986985,14.791822,0.163408,1,78,640.76523,646.8281,609.20211,656.34408,641.44087,RR5
9134,1,2,4,5588,558801,55880101,2,3,1,1,4,1,1,2,4,4,4,2.351208,35.237277,0.389273,1,111,484.83046,493.45884,516.28175,500.95365,440.82225,RR5
9134,1,2,4,5588,558801,55880102,2,3,1,1,5,2,2,3,2,4,2,2.351208,35.237277,0.389273,1,111,475.92224,460.28068,454.8454,507.47545,506.75185,RR5
9134,1,2,4,5588,558801,55880103,1,3,1,1,29,2,2,2,2,3,1,2.351208,35.237277,0.389273,1,111,382.76415,386.82454,398.9269,412.85659,434.95149,RR5
9134,1,2,4,5588,558801,55880104,1,3,1,1,6,1,2,2,3,3,4,2.351208,35.237277,0.389273,1,111,531.76286,489.52828,523.67294,501.59502,520.79604,RR5
9134,1,2,4,5588,558801,55880105,1,3,1,1,7,1,1,2,3,4,4,2.351208,35.237277,0.389273,1,111,474.37785,470.57227,444.94441,488.85028,527.97332,RR5
9134,1,2,4,5588,558801,55880106,1,3,1,1,30,1,2,1,1,2,2,2.351208,35.237277,0.389273,1,111,470.15399,470.12062,489.58461,439.3513,454.84072,RR5
9134,1,2,4,5588,558801,55880107,1,3,1,1,17,2,1,2,4,4,1,2.351208,35.237277,0.389273,1,111,451.23896,383.6849,392.6347,420.96742,380.11385,RR5
9134,1,2,4,5588,558801,55880108,1,3,1,1,8,2,2,1,3,3,3,2.351208,35.237277,0.389273,1,111,500.28859,458.67064,547.10802,520.72535,480.16197,RR5
9134,1,2,4,5588,558801,55880109,1,3,1,1,64,1,1,2,4,4,4,2.351208,35.237277,0.389273,1,111,616.49601,568.80688,612.03432,587.90957,596.78863,RR5
9134,1,2,4,5588,558801,55880110,1,3,1,1,18,2,2,1,1,1,1,2.351208,35.237277,0.389273,1,111,508.38431,508.35142,497.60973,494.35108,499.41682,RR5
9134,1,2,4,5589,558901,55890101,1,3,1,1,47,9,9,9,9,9,9,0.529137,7.930111,0.087605,1,37,437.96918,383.75235,445.29971,472.05349,470.21269,RR5
9134,1,2,4,5589,558901,55890102,1,3,1,1,16,1,2,3,2,4,4,0.529137,7.930111,0.087605,1,37,615.74527,645.67398,613.57022,623.18149,582.73695,RR5
9134,1,2,4,5589,558901,55890103,2,3,1,1,17,1,1,4,4,4,4,0.529137,7.930111,0.087605,1,37,628.65087,600.24984,635.99952,574.24586,653.58124,RR5
9134,1,2,4,5589,558901,55890104,2,3,1,1,31,1,1,4,4,4,4,0.529137,7.930111,0.087605,1,37,508.06384,467.00451,534.0061,492.90528,489.42472,RR5
9134,1,2,4,5589,558901,55890105,1,3,1,1,2,1,1,2,3,2,3,0.529137,7.930111,0.087605,1,37,510.91034,504.17429,549.84813,531.9366,523.7415,RR5
9134,1,2,4,5589,558901,55890106,1,3,1,1,3,2,2,2,4,4,2,0.529137,7.930111,0.087605,1,37,541.20128,521.67301,502.0065,533.84646,567.76636,RR5
9134,1,2,4,5589,558901,55890107,2,3,1,1,32,1,1,2,4,4,4,0.529137,7.930111,0.087605,1,37,478.11089,488.84163,501.53781,506.00046,502.98359,RR5
9134,1,2,4,5589,558901,55890108,2,3,1,1,18,1,1,2,4,4,4,0.529137,7.930111,0.087605,1,37,556.34127,627.56193,643.4354,557.26434,618.52832,RR5
9134,1,2,4,5589,558901,55890109,1,3,1,1,4,1,1,4,3,4,4,0.529137,7.930111,0.087605,1,37,594.9409,580.06324,616.10292,597.38115,564.86586,RR5
9134,1,2,4,5589,558901,55890110,2,3,1,1,48,1,2,2,4,4,4,0.529137,7.930111,0.087605,1,37,566.55924,546.95252,563.83446,561.0568,576.78417,RR5
9134,1,2,4,5589,558901,55890111,2,3,1,1,5,1,1,3,4,4,4,0.529137,7.930111,0.087605,1,37,504.91189,519.52177,482.46862,521.34606,548.4468,RR5
9134,1,2,4,5589,558901,55890112,2,3,1,1,10,2,1,2,1,3,2,0.529137,7.930111,0.087605,1,37,352.80979,421.49082,372.6238,413.01589,373.22657,RR5
9134,1,2,4,5589,558901,55890113,1,3,1,1,33,1,1,3,4,4,4,0.529137,7.930111,0.087605,1,37,595.75722,592.28253,617.54268,569.90695,600.10539,RR5
9134,1,2,4,5589,558901,55890114,2,3,1,1,11,1,1,1,4,4,4,0.529137,7.930111,0.087605,1,37,500.10312,516.10929,477.62819,491.29917,535.47319,RR5
9134,1,2,4,5589,558901,55890115,2,3,1,1,12,1,1,4,4,4,3,0.529137,7.930111,0.087605,1,37,462.20899,484.92243,466.03171,472.06986,478.31859,RR5
9134,1,2,4,5589,558901,55890116,1,3,1,1,34,1,1,4,4,4,4,0.529137,7.930111,0.087605,1,37,551.87623,502.36911,539.40995,538.75177,541.47437,RR5
9134,1,2,4,5589,558901,55890117,1,3,1,1,13,1,1,3,4,4,4,0.529137,7.930111,0.087605,1,37,607.77155,610.49519,648.29924,639.47994,616.39707,RR5
9134,1,2,4,5589,558901,55890118,2,3,1,1,6,1,1,3,1,1,3,0.529137,7.930111,0.087605,1,37,387.82297,408.83935,452.71481,445.96567,379.06868,RR5
9134,1,2,4,5589,558901,55890119,2,3,1,1,49,1,2,2,3,3,4,0.529137,7.930111,0.087605,1,37,457.79462,443.26079,480.45798,514.79425,491.54625,RR5
9134,1,2,4,5589,558901,55890120,1,3,1,1,7,1,2,2,4,4,4,0.529137,7.930111,0.087605,1,37,571.32872,544.63656,570.20676,568.34427,556.75642,RR5
9134,1,2,4,5589,558901,55890121,2,3,1,1,8,1,1,2,3,4,4,0.529137,7.930111,0.087605,1,37,594.43175,561.95393,560.50057,602.99039,588.2289,RR5
9134,1,2,4,5589,558901,55890123,1,3,1,1,9,3,9,1,2,2,2,0.529137,7.930111,0.087605,1,37,407.48551,352.32399,373.69081,370.03699,352.33551,RR5
9134,1,2,4,5589,558901,55890124,2,3,1,1,1,2,2,2,2,2,3,0.529137,7.930111,0.087605,1,37,341.09971,346.76067,396.36333,325.96934,378.41719,RR5
9134,1,2,4,5589,558902,55890202,2,3,1,1,14,1,1,4,4,4,4,0.582051,8.723122,0.096366,1,37,616.36041,571.12629,654.73186,613.58479,674.00946,RR5
9134,1,2,4,5589,558902,55890203,1,3,1,1,9,2,1,3,4,4,4,0.582051,8.723122,0.096366,1,37,538.79292,555.80955,542.36897,547.21019,520.27073,RR5
9134,1,2,4,5589,558902,55890204,1,3,1,1,36,3,4,1,1,1,1,0.582051,8.723122,0.096366,1,37,573.01879,615.88841,574.44454,594.12335,599.80891,RR5
9134,1,2,4,5589,558902,55890206,2,3,1,1,15,3,1,2,4,4,4,0.582051,8.723122,0.096366,1,37,536.91225,536.79846,487.27324,520.43676,540.05647,RR5
9134,1,2,4,5589,558902,55890207,2,3,1,1,50,2,2,2,2,2,2,0.582051,8.723122,0.096366,1,37,554.82387,485.90869,500.67185,499.86989,535.30116,RR5
9134,1,2,4,5589,558902,55890208,2,3,1,1,16,1,1,3,4,4,4,0.582051,8.723122,0.096366,1,37,657.11141,709.01227,702.07343,693.6404,787.29759,RR5
9134,1,2,4,5589,558902,55890209,2,3,1,1,2,1,2,1,1,1,1,0.582051,8.723122,0.096366,1,37,416.34375,335.2972,354.32796,402.78942,363.59049,RR5
9134,1,2,4,5589,558902,55890210,1,3,1,1,37,1,1,1,4,4,4,0.582051,8.723122,0.096366,1,37,568.47235,572.77,577.83623,549.76345,584.87417,RR5
9134,1,2,4,5589,558902,55890211,1,3,1,1,3,1,1,1,1,1,1,0.582051,8.723122,0.096366,1,37,494.40186,467.36843,488.62786,463.66231,430.79137,RR5
9134,1,2,4,5589,558902,55890212,2,3,1,1,17,2,2,1,3,3,2,0.582051,8.723122,0.096366,1,37,433.94227,503.67812,465.49744,433.04882,443.34759,RR5
9134,1,2,4,5589,558902,55890213,2,3,1,1,38,2,2,4,4,4,4,0.582051,8.723122,0.096366,1,37,529.50259,538.57555,523.13111,529.66379,510.43456,RR5
9134,1,2,4,5589,558902,55890215,1,3,1,1,18,1,2,2,3,4,4,0.582051,8.723122,0.096366,1,37,527.14842,554.92937,534.91412,533.48026,521.63901,RR5
9134,1,2,4,5589,558902,55890216,2,3,1,1,4,1,1,1,4,4,4,0.582051,8.723122,0.096366,1,37,470.45179,521.35808,491.45241,471.64405,495.20597,RR5
9134,1,2,4,5589,558902,55890217,2,3,1,1,51,1,2,4,4,4,4,0.582051,8.723122,0.096366,1,37,606.16047,592.09114,611.19933,582.46258,595.74174,RR5
9134,1,2,4,5589,558902,55890218,2,3,1,1,10,1,1,4,3,4,4,0.582051,8.723122,0.096366,1,37,537.03102,547.89376,583.40129,596.62514,544.46944,RR5
9134,1,2,4,5589,558902,55890219,2,3,1,1,5,4,4,1,1,3,1,0.582051,8.723122,0.096366,1,37,414.45452,405.56319,410.4801,457.11315,426.61595,RR5
9134,1,2,4,5589,558902,55890220,2,3,1,1,19,1,1,4,4,4,4,0.582051,8.723122,0.096366,1,37,507.19886,521.81846,509.36944,484.84959,505.22156,RR5
9134,1,2,4,5589,558902,55890221,1,3,1,1,11,1,1,2,3,4,1,0.582051,8.723122,0.096366,1,37,614.97368,603.31169,614.06201,632.72631,668.43042,RR5
9134,1,2,4,5589,558902,55890222,2,3,1,1,6,1,2,3,3,4,3,0.582051,8.723122,0.096366,1,37,479.30923,461.95137,431.73597,513.12538,501.32106,RR5
9134,1,2,4,5589,558902,55890223,2,3,1,1,20,1,1,1,1,1,1,0.582051,8.723122,0.096366,1,37,468.02469,431.4965,462.10353,457.95013,458.3921,RR5
9134,1,2,4,5591,559101,55910101,1,3,1,1,6,2,1,4,4,3,3,0.84138,12.609662,0.139301,1,118,588.55933,550.97203,578.69815,574.88886,621.74515,RR5
9134,1,2,4,5591,559101,55910102,1,3,1,1,15,1,2,2,2,4,4,0.84138,12.609662,0.139301,1,118,552.92053,519.92656,550.61149,546.66546,552.71547,RR5
9134,1,2,4,5591,559101,55910103,1,3,1,1,25,1,1,3,4,4,4,0.84138,12.609662,0.139301,1,118,506.72154,528.63885,525.51461,506.35507,536.56697,RR5
9134,1,2,4,5591,559101,55910104,2,3,1,1,16,9,2,4,4,4,4,0.84138,12.609662,0.139301,1,118,669.02923,649.49347,664.18656,551.07609,650.13851,RR5
9134,1,2,4,5591,559101,55910105,2,3,1,1,17,3,3,1,2,4,9,0.84138,12.609662,0.139301,1,118,532.29065,554.09068,523.34437,518.03069,547.99124,RR5
9134,1,2,4,5591,559101,55910106,2,3,1,1,26,2,1,4,3,4,2,0.84138,12.609662,0.139301,1,118,608.18943,673.36763,664.9586,649.61974,655.08925,RR5
9134,1,2,4,5591,559101,55910108,2,3,1,1,7,2,3,2,2,2,2,0.84138,12.609662,0.139301,1,118,451.23121,480.12853,453.46869,463.84969,453.75475,RR5
9134,1,2,4,5591,559101,55910109,1,3,1,1,82,2,1,4,3,4,4,0.84138,12.609662,0.139301,1,118,584.85228,516.04042,555.58337,551.5252,581.39297,RR5
9134,1,2,4,5591,559101,55910110,1,3,1,1,8,2,1,2,3,4,3,0.84138,12.609662,0.139301,1,118,538.22886,537.31533,553.66715,567.59375,508.56404,RR5
9134,1,2,4,5591,559101,55910111,1,3,1,1,10,2,2,2,2,3,2,0.84138,12.609662,0.139301,1,118,484.21492,516.14144,526.89616,487.71637,512.46789,RR5
9134,1,2,4,5591,559101,55910112,2,3,1,1,27,2,2,2,3,2,2,0.84138,12.609662,0.139301,1,118,511.88745,513.32596,513.34987,515.92105,514.09731,RR5
9134,1,2,4,5591,559101,55910113,1,3,1,1,9,2,3,2,2,1,3,0.84138,12.609662,0.139301,1,118,588.58673,589.07422,563.2432,583.84704,565.31787,RR5
9134,1,2,4,5591,559101,55910114,1,3,1,1,11,2,2,2,4,4,4,0.84138,12.609662,0.139301,1,118,502.582,514.14731,529.86295,522.23564,531.09283,RR5
9134,1,2,4,5591,559101,55910115,1,3,1,1,28,1,1,1,3,3,4,0.84138,12.609662,0.139301,1,118,500.93344,421.70149,458.83834,488.13414,465.66718,RR5
9134,1,2,4,5591,559101,55910116,2,3,1,1,1,1,2,1,2,1,2,0.84138,12.609662,0.139301,1,118,513.00469,517.48077,508.81581,468.59885,488.64312,RR5
9134,1,2,4,5591,559101,55910117,2,3,1,1,2,1,1,2,3,4,4,0.84138,12.609662,0.139301,1,118,653.48728,609.2659,625.9116,599.54573,631.21547,RR5
9134,1,2,4,5591,559101,55910118,2,3,1,1,83,1,2,3,4,4,4,0.84138,12.609662,0.139301,1,118,601.72444,619.98937,564.97138,571.2262,573.75913,RR5
9134,1,2,4,5591,559101,55910119,1,3,1,1,12,1,1,2,3,4,1,0.84138,12.609662,0.139301,1,118,647.74159,635.27223,549.70992,601.0315,626.67715,RR5
9134,1,2,4,5591,559101,55910120,1,3,1,1,3,1,2,1,4,4,3,0.84138,12.609662,0.139301,1,118,637.90262,545.33518,590.41952,600.43835,637.57885,RR5
9134,1,2,4,5591,559101,55910121,2,3,1,1,29,1,1,2,3,3,2,0.84138,12.609662,0.139301,1,118,608.68166,616.41907,563.68889,575.53816,556.52485,RR5
9134,1,2,4,5591,559103,55910301,1,3,1,1,5,4,4,1,1,2,1,0.803136,12.036496,0.132969,1,118,535.95015,559.93048,545.1687,545.00838,540.66928,RR5
9134,1,2,4,5591,559103,55910302,1,3,1,1,30,1,1,2,4,4,4,0.803136,12.036496,0.132969,1,118,694.79741,709.0784,717.44889,652.29894,667.27944,RR5
9134,1,2,4,5591,559103,55910303,1,3,1,1,13,2,1,2,4,4,4,0.803136,12.036496,0.132969,1,118,636.28136,582.42768,646.17016,694.64177,673.49669,RR5
9134,1,2,4,5591,559103,55910304,2,3,1,1,14,1,2,1,2,3,3,0.803136,12.036496,0.132969,1,118,602.30281,574.18377,567.18883,562.33597,553.26469,RR5
9134,1,2,4,5591,559103,55910305,1,3,1,1,39,1,2,3,4,4,4,0.803136,12.036496,0.132969,1,118,510.23012,506.27259,510.61511,481.81355,499.45429,RR5
9134,1,2,4,5591,559103,55910306,1,3,1,1,6,2,1,4,2,3,3,0.803136,12.036496,0.132969,1,118,524.77753,514.91185,509.49292,517.72511,519.62521,RR5
9134,1,2,4,5591,559103,55910307,2,3,1,1,7,2,1,1,2,1,2,0.803136,12.036496,0.132969,1,118,488.3472,484.97841,484.88329,512.01273,477.01714,RR5
9134,1,2,4,5591,559103,55910308,2,3,1,1,31,2,2,2,2,2,4,0.803136,12.036496,0.132969,1,118,492.4815,496.6777,466.07246,511.94701,442.62502,RR5
9134,1,2,4,5591,559103,55910309,2,3,1,1,8,2,9,9,9,9,9,0.803136,12.036496,0.132969,1,118,406.2236,429.62914,467.38552,435.95363,429.71531,RR5
9134,1,2,4,5591,559103,55910310,2,3,1,1,9,2,1,2,1,3,2,0.803136,12.036496,0.132969,1,118,471.20374,330.78355,392.97154,407.08348,449.54733,RR5
9134,1,2,4,5591,559103,55910311,1,3,1,1,32,4,2,3,4,3,2,0.803136,12.036496,0.132969,1,118,568.41745,621.39777,585.68602,545.28365,555.353,RR5
9134,1,2,4,5591,559103,55910312,2,3,1,1,1,1,2,1,2,4,4,0.803136,12.036496,0.132969,1,118,541.49636,619.8495,567.09743,578.4977,570.34182,RR5
9134,1,2,4,5591,559103,55910313,2,3,1,1,2,1,1,4,4,4,4,0.803136,12.036496,0.132969,1,118,589.17416,600.47389,580.0445,610.33869,550.71322,RR5
9134,1,2,4,5591,559103,55910314,1,3,1,1,40,1,1,4,4,4,4,0.803136,12.036496,0.132969,1,118,633.09596,551.65423,552.7911,569.76565,593.6758,RR5
9134,1,2,4,5591,559103,55910316,2,3,1,1,16,2,2,2,2,3,2,0.803136,12.036496,0.132969,1,118,595.11438,599.02016,507.71299,569.41898,527.79713,RR5
9134,1,2,4,5591,559103,55910317,2,3,1,1,33,1,1,4,4,4,4,0.803136,12.036496,0.132969,1,118,561.41288,566.8023,578.92584,563.63966,563.35805,RR5
9134,1,2,4,5591,559103,55910318,1,3,1,1,17,1,1,3,4,4,4,0.803136,12.036496,0.132969,1,118,570.20242,560.77638,586.56207,641.06276,604.59632,RR5
9134,1,2,4,5591,559103,55910319,2,3,1,1,18,1,1,1,4,4,4,0.803136,12.036496,0.132969,1,118,528.98144,543.8853,522.77026,531.04479,515.98919,RR5
9134,1,2,4,5591,559103,55910320,2,3,1,1,34,2,1,1,2,3,4,0.803136,12.036496,0.132969,1,118,506.03034,475.47054,487.56802,457.901,503.97327,RR5
9134,1,2,4,5591,559103,55910321,1,3,1,1,10,3,2,4,4,9,4,0.803136,12.036496,0.132969,1,118,585.75736,536.57391,611.66399,625.11455,568.03064,RR5
